Id, ChartId
44963,chartId_1457727975670_0.7660397603176534
39342,chartId_1452692446536_0.9549814128365393
38529,chartId_1451921409291_0.9846935696063742
2093,chartId_1383451518185_0.960134384363285
11102,chartId_1414950109374_0.2747232794038854
55261,chartId_1468603426073_0.014988979475176911
57551,chartId_1472482532655_0.5396071118302643
55046,chartId_1468280891962_0.3349520467195218
46552,chartId_1459356561013_0.14889357082293936
26201,chartId_1438963144473_0.9348917988928036
51344,chartId_1463958230707_0.4508248302154243
3244,chartId_1395495244543_0.04911616120064227
54598,chartId_1467452652561_0.47461533220484853
21241,chartId_1432900312941_0.854898147420869
25640,chartId_1438156205505_0.4457697866792991
6676,chartId_1403592623598_0.04075707398413736
43062,chartId_1456190618379_0.055768187891947985
6031,chartId_1401865815262_0.056930327977674444
58163,chartId_1473197684370_0.963063098540131
15963,chartId_1425476723397_0.535587262015468
56176,chartId_1470639527167_0.7454775610080164
50580,chartId_1463088763824_0.3944702997144068
39402,chartId_1452731722830_0.335941441503298
12295,chartId_1417603697461_0.8381069178932157
54050,chartId_1466800903889_0.09840209720441822
40730,chartId_1453929360053_0.34563560268654175
37913,chartId_1450835286774_0.6803459501951437
24288,chartId_1436497991893_0.4976999650951568
53971,chartId_1466709409407_0.5728790065804168
43489,chartId_1456503333338_0.25615616516039846
4466,chartId_1399378435983_0.5961343163962406
56170,chartId_1470632003802_0.9490244675553832
2637,chartId_1385061029240_0.7168452785536212
4415,chartId_1399297037169_0.45498698023838135
13502,chartId_1420654094130_0.09425854484541895
10783,chartId_1414106314383_0.4508990802969025
56309,chartId_1470827005036_0.5193771815663803
52856,chartId_1465546140206_0.5687158184849532
54662,chartId_1467632155334_0.44568883472320175
44219,chartId_1457112941790_0.38410767669440965
12473,chartId_1418051355898_0.16099105065084857
35210,chartId_1448029755214_0.22733202658892904
20003,chartId_1431542517381_0.01743912330412767
49551,chartId_1461943919407_0.7766870817388241
32850,chartId_1445894202704_0.6467195185281284
39888,chartId_1453217150450_0.7167489661054102
45162,chartId_1457971971218_0.476750684227143
5274,chartId_1400622971422_0.6684087185907002
285,chartId_1368943736545_0.7204343249123388
9341,chartId_1410921069299_0.8708511674428674
35762,chartId_1448577156996_0.8384501500986516
45891,chartId_1458653524636_0.7535316557783742
22482,chartId_1434591224897_0.4118989895759129
7323,chartId_1404689432897_0.490329065188905
38744,chartId_1452117186906_0.443579214224131
32738,chartId_1445817274311_0.5405184720219243
28423,chartId_1441905576798_0.24308529845438898
18273,chartId_1429199487283_0.3172217412421281
35796,chartId_1448616311295_0.43393658920472383
14927,chartId_1423503243040_0.8778893910969267
31599,chartId_1444831048514_0.2772040020208806
20614,chartId_1432190894767_0.9217252943912315
9884,chartId_1412119869822_0.8425198419495796
25853,chartId_1438509023583_0.3846576146616898
44062,chartId_1457016464737_0.9330046613574874
16460,chartId_1426521543417_0.9912301248405129
55903,chartId_1470108735620_0.3252227052236307
56505,chartId_1471158013907_0.06885202609831159
47678,chartId_1460500461024_0.7488311140039416
47933,chartId_1460650616213_0.15940607848057286
25176,chartId_1437606504641_0.7552172436846156
47330,chartId_1460128383213_0.13387125759521945
30464,chartId_1443804681739_0.03600034158056814
49126,chartId_1461650694552_0.5327670283149928
6360,chartId_1402589186268_0.028991275079602363
4178,chartId_1398894552842_0.07800889039311387
45805,chartId_1458567680331_0.753729289618573
40957,chartId_1454098142659_0.27382669537350956
38232,chartId_1451405765377_0.3586363364021209
35445,chartId_1448290302033_0.4491587958825197
20746,chartId_1432289023937_0.6938492460176349
35131,chartId_1447892838935_0.9539812919683754
54614,chartId_1467526848062_0.9355175028622122
57832,chartId_1472753586445_0.6215334553163946
6612,chartId_1403530785281_0.7176261178079533
1107,chartId_1372125820130_0.5045188547179571
58475,chartId_1474729057444_0.9075528169279688
52450,chartId_1465058940197_0.04248857477693396
55037,chartId_1468262432621_0.7986611791621637
49501,chartId_1461908628562_0.7064363112598957
42410,chartId_1455586002300_0.5575582909604133
32219,chartId_1445392386850_0.7602212914305699
396,chartId_1369444160903_0.5533107942532083
20680,chartId_1432224968409_0.2866702245994108
46505,chartId_1459300822733_0.45703292157650665
31350,chartId_1444633185002_0.8600389596540481
46417,chartId_1459250107202_0.3303477732584002
45163,chartId_1457972062585_0.7728624780186419
51627,chartId_1464181241137_0.9321775279999613
54894,chartId_1467896621097_0.6232388652361415
52988,chartId_1465723688487_0.016106976811656626
46707,chartId_1459498102600_0.48121281428329615
20650,chartId_1432213914074_0.4298647687904807
46943,chartId_1459797719292_0.2087619385099626
32739,chartId_1445827377287_0.9058183736633509
44866,chartId_1457648332167_0.6713592336985941
4622,chartId_1399541398585_0.5665593054632687
29062,chartId_1442612600375_0.5710548341739923
33634,chartId_1446642832183_0.7986381835127756
53840,chartId_1466610234751_0.13268400518278311
24393,chartId_1436714826988_0.39662500168196857
50823,chartId_1463404004430_0.8252092584331219
47453,chartId_1460310143575_0.6564533005958301
39098,chartId_1452525511586_0.46453079919102047
36373,chartId_1449200344278_0.052721004581934516
15924,chartId_1425415794999_0.11343388658340991
41661,chartId_1454907511128_0.3776360367325972
27815,chartId_1441142693742_0.3041347817111832
1917,chartId_1371913231358_0.5873439549946378
14845,chartId_1423254354612_0.707965601824288
56047,chartId_1470339607551_0.4026290501756606
20214,chartId_1431736022865_0.7882921622872328
43930,chartId_1456899869124_0.5821235496595194
19679,chartId_1431037056548_0.09359804137423982
4885,chartId_1399927074878_0.4224513668536292
2119,chartId_1383562456020_0.5710811670454408
51238,chartId_1463759257515_0.1648667436637546
57220,chartId_1472051131805_0.7681986544180498
28468,chartId_1441949067150_0.45240545239831353
53354,chartId_1466059066968_0.09549020432317395
52156,chartId_1464780100647_0.5093557573335112
55962,chartId_1470207141631_0.06639138130377037
56752,chartId_1471468092272_0.3851593137510736
51857,chartId_1464366971850_0.5480569324754299
10903,chartId_1414443895696_0.6416589735247983
5080,chartId_1400235139518_0.22583434986423234
56367,chartId_1470901025792_0.9749649505533602
5319,chartId_1400699915729_0.39674555522136045
3350,chartId_1396349209710_0.34389713520788145
12152,chartId_1417393394655_0.7752574044224629
44754,chartId_1457563024988_0.911558553856693
27753,chartId_1441079790987_0.4703913119301388
4133,chartId_1398829041790_0.7465310728419521
25532,chartId_1438085970781_0.9211424144179727
31440,chartId_1444701107065_0.49824731562835733
57695,chartId_1472600804256_0.5104136315511258
47571,chartId_1460425232265_0.4698486158500348
6625,chartId_1403536866470_0.3971061345632756
53785,chartId_1466542312113_0.1613607772941832
53448,chartId_1466119841023_0.7128961114041323
31344,chartId_1444626396817_0.09525988472578878
17387,chartId_1427902237818_0.8477086405340546
47856,chartId_1460604617861_0.8974611575943555
7462,chartId_1405865441610_0.6282838405771384
8052,chartId_1407335294663_0.901145733815703
24133,chartId_1436375531323_0.4804328767638633
22127,chartId_1434102740367_0.6246334019772659
42342,chartId_1455540693013_0.7094138669112298
32203,chartId_1445383323416_0.3243322629479167
47987,chartId_1460689211390_0.9726757928729057
36725,chartId_1449523591814_0.8286441923119128
56043,chartId_1470336993306_0.6423007883131504
31116,chartId_1444328564758_0.8131975044782109
54802,chartId_1467760167421_0.6496555302292109
30308,chartId_1443695511552_0.9570370258667116
5033,chartId_1400166475185_0.24864862285522077
28954,chartId_1442511331840_0.24808751213666014
32261,chartId_1445420229799_0.3720089166979347
38218,chartId_1451394774642_0.15309104724304462
32359,chartId_1445477339016_0.48424340155906975
16676,chartId_1426838618864_0.3332435912452638
10327,chartId_1412980424405_0.49619395982588954
47712,chartId_1460526607785_0.1449277764186263
7298,chartId_1404667043243_0.618390365568067
3138,chartId_1394425251625_0.8267760006835947
2397,chartId_1382461970444_0.9034318056268165
50624,chartId_1463150170419_0.6309821600020024
26974,chartId_1440119339619_0.8692404495086521
50184,chartId_1462799449914_0.09149419609457254
32328,chartId_1445453244429_0.9669487307544148
13444,chartId_1420559458034_0.2825826276166558
35885,chartId_1448704160291_0.3769664072897285
56880,chartId_1471632113898_0.2458796861375882
22783,chartId_1434996731288_0.27320522765255423
26292,chartId_1439206696785_0.87073611280442
18182,chartId_1429115387922_0.8811589852167355
47687,chartId_1460511852548_0.9366867584176362
42405,chartId_1455584112453_0.8946596807800233
11156,chartId_1415056181447_0.941274303756936
21376,chartId_1433156200660_0.679662791003022
57632,chartId_1472570561115_0.2617150327362472
51786,chartId_1464299097355_0.7403413660351265
20046,chartId_1431607228000_0.20689329404600076
50894,chartId_1463469904925_0.10278933239169419
23893,chartId_1436088112453_0.7889725664912346
29792,chartId_1443197503248_0.2244009132407045
9344,chartId_1410844174370_0.35695049804610923
29447,chartId_1442992499066_0.41123189695174894
34895,chartId_1447735034296_0.9797609026143548
36813,chartId_1449597430622_0.5951007450725774
44827,chartId_1457624572289_0.9482040234750508
4609,chartId_1399523557047_0.2160579900579886
45038,chartId_1457819804445_0.10772819190127025
25052,chartId_1437491356652_0.7417793185966
27126,chartId_1440411049536_0.018271961774661005
35714,chartId_1448526730987_0.07645818750111094
29254,chartId_1442861963782_0.34748420888611675
35917,chartId_1448757183895_0.7656902611168737
28446,chartId_1441918401406_0.9038530646357685
16215,chartId_1426006591771_0.20516652370039706
9512,chartId_1411355232111_0.7632647432477336
4891,chartId_1399935897215_0.061660151394992535
13777,chartId_1421252616265_0.5001259030391346
907,chartId_1371171042865_0.5822635038584776
20262,chartId_1431798149463_0.20981566527068074
37751,chartId_1450647786670_0.8236995879672644
1758,chartId_1379736714217_0.9616270390871954
48170,chartId_1460824915058_0.6827843463077677
22726,chartId_1434900128344_0.9125715515198249
32338,chartId_1445458906609_0.581296952906996
46120,chartId_1458799102722_0.004357817679043974
6793,chartId_1403643128399_0.6123926037370037
21207,chartId_1432869806243_0.48119987919926643
42229,chartId_1455393985551_0.15815442166422677
19169,chartId_1430343494288_0.3811444785284866
19150,chartId_1430336664968_0.30470074671460845
10128,chartId_1412589679249_0.7382021660284426
45552,chartId_1458235824781_0.9710555259398952
17607,chartId_1428083073693_0.5859804069866697
25137,chartId_1437574979139_0.9870015540032966
26903,chartId_1440037093989_0.7066858062474194
41221,chartId_1454404975219_0.7739250273373873
7809,chartId_1406844620420_0.6715578223744014
17193,chartId_1427630275192_0.452046530290378
15262,chartId_1424097278270_0.5563323931522003
30027,chartId_1443466226921_0.8315376567688114
10404,chartId_1413239139439_0.7975249058759586
53993,chartId_1466727890349_0.47050593374297023
39743,chartId_1453125565049_0.8649465362985303
40087,chartId_1453377926306_0.17919060950256055
50610,chartId_1463138396738_0.8262340698720835
7882,chartId_1407061063951_0.7157829279157465
55002,chartId_1468182598143_0.13625221070833504
14664,chartId_1423073437674_0.6430224049551415
22948,chartId_1435060866172_0.546584699768573
6217,chartId_1402295154464_0.7485168883841144
36197,chartId_1449064223491_0.06723544019475935
2104,chartId_1383536863090_0.2714522153227607
28122,chartId_1441615326288_0.7363925461901979
56306,chartId_1470817165302_0.05847552531131117
42182,chartId_1455315691383_0.17520735495961198
20293,chartId_1431869089390_0.4286271300121123
28,chartId_1364752388623_0.3628430321516645
36954,chartId_1449724257725_0.13851792100814447
43168,chartId_1456257977699_0.18597866771702592
31011,chartId_1444234825022_0.4191523765937787
41894,chartId_1455071516972_0.5892510158937427
50846,chartId_1463409170021_0.062246122804919146
11583,chartId_1416092375968_0.035436548915816934
12853,chartId_1418831821135_0.4724798049182618
22689,chartId_1434805928126_0.31642439775168896
52129,chartId_1464752454949_0.4237053336109966
53102,chartId_1465852946302_0.2670868223583254
57471,chartId_1472339717896_0.2833015483988074
41212,chartId_1454397132042_0.7008182976431231
21548,chartId_1433369401681_0.14561672828539013
8907,chartId_1409910889559_0.5077529287654137
26190,chartId_1438948507300_0.7300560966102387
34211,chartId_1447170955389_0.4027272235204273
30774,chartId_1444060996690_0.02056295545223119
32376,chartId_1445482120734_0.8774262946290486
26853,chartId_1439997774259_0.7985036097943132
12522,chartId_1418081507154_0.7163130093831569
53335,chartId_1466042215573_0.5032204474798687
13389,chartId_1420497056080_0.5424260992667893
37253,chartId_1450107000265_0.6405756389722228
55680,chartId_1469536168293_0.603562282484234
44888,chartId_1457670712917_0.20969963224917443
20272,chartId_1431816726481_0.20773086068220437
30948,chartId_1444170911087_0.3375223994646197
22793,chartId_1435004568876_0.007100828690454364
31377,chartId_1444658373853_0.14332045919912922
45740,chartId_1458468370543_0.41621063526561763
32786,chartId_1445862850495_0.5227574579367695
10999,chartId_1414637945262_0.09492161319408043
57069,chartId_1471950475607_0.3214800452488644
36535,chartId_1449377868041_0.34336367841890125
15040,chartId_1423685798153_0.31618592393102723
28847,chartId_1442409449790_0.47014142771667544
48193,chartId_1460855368326_0.27618428007470275
53464,chartId_1466142435578_0.6543057179466769
55626,chartId_1469499097478_0.6766167344683858
48118,chartId_1460757560940_0.36925244478898344
5961,chartId_1401736810209_0.2125657932146096
40219,chartId_1453461896615_0.15097433850115066
6646,chartId_1384033273307_0.25417486785369403
49417,chartId_1461850843753_0.7649221811443567
24041,chartId_1436279711585_0.14661232194654827
1986,chartId_1382497309103_0.8594089255143706
22157,chartId_1434125373809_0.3199060173992608
7007,chartId_1403978383983_0.09773316751975547
54279,chartId_1467066461847_0.7552042517803481
19230,chartId_1430421013851_0.6341468516270401
26427,chartId_1439440602095_0.7065669342729628
23756,chartId_1435840834450_0.3123048475368526
765,chartId_1370407061253_0.46916583377187004
46128,chartId_1458814333050_0.9870428641100097
1202,chartId_1373330404238_0.12415358755326011
38006,chartId_1450966666593_0.7723263556270832
55956,chartId_1470177958176_0.29565176786854863
51960,chartId_1464563058798_0.6359489378343953
32961,chartId_1445980538714_0.5318512376116358
27142,chartId_1440424933764_0.7077124123370753
41127,chartId_1454314634825_0.28295705804700133
41508,chartId_1454682264267_0.5512016836379112
57274,chartId_1472097605153_0.9800831434762765
49189,chartId_1461700705940_0.09570938986177862
50898,chartId_1463472014691_0.7228725836117134
